country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year
AUS,Bungala I,110.0,-32.427,137.838,Solar,
AUS,Bungala II,110.0,-32.408,137.841,Solar,
AUS,Burrendong,19.0,-32.6646,149.108,Hydro,
AUS,Burrinjuck Power Station,27.0,-35.0025,148.5834,Hydro,
AUS,Burrup Peninsula (Karratha Gas Plant),240.0,-20.6286,116.7821,Gas,
AUS,Burrup Peninsula (Pluto Phase 1),160.0,-20.5937,116.7802,Gas,
AUS,Butlers Gorge,14.4,-42.2669,146.2618,Hydro,
AUS,CSIRO Energy Centre,1.5,-32.8835,151.7275,Solar,
AUS,Callide A,30.0,-24.334,150.628,Coal,
AUS,Callide B,700.0,-24.3449,150.6197,Coal,
AUS,Callide C,840.0,-24.3449,150.6182,Coal,
AUS,Camballin,1.04,-18.0278,124.1621,Gas,
AUS,Canning Vale,4.0,-32.0739,115.8914,Waste,
AUS,Cannington Mine,40.0,-21.8601,140.9158,Gas,
AUS,Canunda Wind Farm,46.0,-37.7603,140.4033,Wind,
AUS,Cape Bridgewater Wind Farm,58.0,-38.3577,141.385,Wind,
AUS,Cape Lambert,105.0,-20.6488,117.1407,Gas,
AUS,Cape Nelson North Wind Farm,22.0,-38.3676,141.543,Wind,
AUS,Cape Nelson South Wind Farm,44.0,-38.412,141.543,Wind,
AUS,Cape Preston,450.0,-21.0767,116.159,Gas,
AUS,Cape Sir William Grant Wind Farm,54.0,-38.3976,141.6209,Wind,
AUS,Capital Hill Wind Farm,140.0,-35.166,149.5186,Wind,
AUS,Capral (Aluminium Smelter),300.0,-32.7897,151.4813,Gas,
AUS,Carnarvon,15.0,-24.8692,113.6754,Gas,
AUS,Catagunya,48.0,-42.4524,146.5977,Hydro,
AUS,Cathedral Rocks Wind Farm,66.0,-34.8509,135.5852,Wind,
AUS,Cawse Nickel Mine,21.0,-30.3808,121.1635,Gas,
AUS,Cethana,85.0,-41.4787,146.1349,Hydro,
AUS,Challicum Hills Wind Farm,52.5,-37.3898,143.114,Wind,
AUS,Channel Island,310.0,-12.555,130.8666,Gas,
AUS,Charlestown Square,2.8,-32.9643,151.6936,Gas,
AUS,Childers,75.0,-25.28,152.38,Solar,
AUS,Christmas Creek Iron Ore Mine,58.0,-22.399,119.732,Oil,
AUS,Clare Solar Farm,130.0,-19.8398,147.2105,Solar,
AUS,Claytons,11.0,-37.9502,145.1187,Waste,
AUS,Clements Gap Wind Farm,57.0,-33.5086,138.1192,Wind,
AUS,Clermont Solar Farm,100.0,-22.8446,147.5855,Solar,
AUS,Cloudbreak,44.0,-22.3247,119.404,Oil,
AUS,Clover,30.0,-36.7853,147.2205,Hydro,
AUS,Cluny,17.0,-42.5064,146.6812,Hydro,
AUS,Cockburn,240.0,-32.2001,115.7737,Gas,
AUS,Codrington Wind Farm,18.2,-38.2835,141.9547,Wind,
AUS,Collgar Wind Farm,206.0,-31.5432,118.4566,Wind,
AUS,Collie (Bluewaters),416.0,-33.331,116.229,Coal,
AUS,Collie A,340.0,-33.3422,116.2612,Coal,
AUS,Collinsville,190.0,-20.5447,147.8049,Coal,
AUS,Collinsville Solar Farm,42.0,-20.5411,147.8074,Solar,
AUS,Colongra,724.0,-33.2099,151.5448,Gas,
AUS,Condamine A,144.0,-26.6682,150.27,Gas,
AUS,Condong Sugar Mill,30.0,-28.3138,153.4341,Biomass,
AUS,Copeton,24.0,-29.9102,150.9235,Hydro,
AUS,Coral Bay Diesel Backup,2.24,-23.1521,113.7762,Oil,
AUS,Corio,1.0,-38.0587,144.4056,Waste,
AUS,Crookwell Wind Farm,4.8,-34.5165,149.5425,Wind,
AUS,Crowlands Wind Farm,80.0,-37.1216,143.1537,Wind,
AUS,Cullerin Range Wind Farm,30.0,-34.805,149.4001,Wind,
AUS,Daandine,33.0,-27.0863,150.943,Gas,
AUS,Dampier,120.0,-20.648,116.7219,Gas,
AUS,Darling Downs,644.0,-27.1169,150.8942,Gas,
AUS,Darling Downs Solar Farm,110.0,-27.1169,150.8942,Solar,
AUS,Darlot Gold Mine,11.7,-27.8972,121.2698,Gas,
AUS,Dartmouth (Mount Beauty Hydro Scheme),150.0,-36.5564,147.5206,Hydro,
AUS,Darwin DRW,4.0,-12.4157,130.8908,Solar,
AUS,Daydream Solar Farm ,50.0,-20.4947,147.7707,Solar,
AUS,DeGrussa,10.6,-25.55,119.317,Solar,
AUS,Denham Diesel Backup,1.6,-25.9167,113.534,Oil,
AUS,Derby,12.53,-17.3141,123.6441,Gas,
AUS,Devils Gate,60.0,-41.3505,146.2632,Hydro,
AUS,Diamantina,242.0,-20.7837,139.4833,Gas,
AUS,Dry Creek,156.0,-34.8475,138.5818,Gas,
AUS,Dubbo,30.0,-32.273,148.658,Solar,
AUS,EarthPower Biomass Plant,3.9,-33.8204,151.042,Waste,
AUS,Eastern Creek,5.4,-33.8142,150.8537,Waste,
AUS,Eastern Creek 2,8.98,-33.8125,150.8617,Waste,
AUS,Eildon,120.0,-37.222,145.9215,Hydro,
AUS,Eildon Small Hydro,5.0,-37.2431,145.8974,Hydro,
AUS,Elliott,1.0,-17.5504,133.5393,Oil,
AUS,Emerald Solar Farm,68.0,-23.5084,148.1347,Solar,
AUS,Emu Downs,20.0,-30.489,115.416,Solar,
AUS,Emu Downs Wind Farm,79.2,-30.4882,115.3768,Wind,
AUS,Energy Brix,195.0,-38.2546,146.4137,Coal,
AUS,Eraring,41.5,-33.0617,151.5223,Oil,
AUS,Esperance,33.0,-33.8762,121.8998,Gas,
AUS,Esperance Wind Farm Nine Mile Beach,3.6,-33.8927,121.7778,Wind,
AUS,Esperance Wind Farm Ten Mile Lagoon,2.03,-33.8802,121.769,Wind,
AUS,Exmouth,8.0,-21.9465,114.125,Gas,
AUS,Fisher,43.2,-41.6732,146.2687,Hydro,
AUS,Fitzroy Crossing,4.06,-18.1956,125.5597,Gas,
AUS,Gannawarra Solar Farm,60.0,-35.6762,143.4553,Solar,
AUS,Geraldton,21.0,-28.7701,114.6485,Gas,
AUS,German Creek,45.2,-22.9281,148.5515,Gas,
AUS,Gladstone,1680.0,-23.8508,151.2187,Coal,
AUS,Glenbawn,5.8,-32.1097,150.9982,Hydro,
AUS,Glennies Creek,13.0,-32.4598,151.1286,Gas,
AUS,Glenorchy,1.6,-42.8415,147.255,Waste,
AUS,Goondiwindi,4.5,-28.325,150.375,Solar,
AUS,Gordon,432.0,-42.7405,145.9828,Hydro,
AUS,Gosnells,1.1,-32.0228,116.0129,Waste,
AUS,Grange Avenue,2.0,-33.7029,150.8312,Waste,
AUS,Grasmere Wind Farm (Albany Stage II),13.8,-35.0507,117.7638,Wind,
AUS,Greenough River Solar Farm,10.0,-28.9043,115.1119,Solar,
AUS,Griffith Solar Farm,36.0,-34.3155,146.1094,Solar,
AUS,Gullen,10.0,-34.61,149.476,Solar,
AUS,Gullen Range Wind Farm,165.5,-34.6149,149.4597,Wind,
AUS,Gunning,47.0,-34.6977,149.3861,Wind,
AUS,Guthega,80.0,-36.3501,148.4135,Hydro,
AUS,Hallam Road,8.98,-38.0535,145.2699,Waste,
AUS,Hallet 5 - The Bluff,52.5,-33.3855,138.7928,Wind,
AUS,Hallett,228.3,-33.3487,138.7517,Gas,
AUS,Hallett 1 Brown Hill Wind Farm,94.5,-33.3397,138.7323,Wind,
AUS,Hallett 2 Hallet Hill Wind Farm,71.4,-33.5226,138.8552,Wind,
AUS,Halls Creek,3.69,-18.2328,127.6619,Gas,
AUS,Hamilton Solar Farm,69.0,-20.5048,147.7671,Solar,
AUS,Haughton River Solar Farm,500.0,-19.733,147.0483,Solar,
AUS,Hayman Solar Farm,180.0,-20.4877,147.7449,Solar,
AUS,Hazelwood,1600.0,-38.2731,146.3923,Coal,
AUS,Henderson,3.2,-32.165,115.8008,Waste,
AUS,Highbury,2.0,-34.849,138.7203,Waste,
AUS,Hobart,1.0,-42.8883,147.2888,Waste,
AUS,Hopetoun Diesel Backup,1.3,-33.905,120.1299,Oil,
AUS,Hopetoun Wind Turbines,1.2,-33.9078,120.1297,Wind,
AUS,Hughendon,20.0,-20.875,144.17,Solar,
AUS,Hume,70.0,-36.1066,147.0326,Hydro,
AUS,Hunter,29.0,-32.836,151.4505,Oil,
AUS,Hunter Valley,50.0,-32.3893,150.9664,Gas,
AUS,Inkerman Sugar Mill,10.5,-19.6422,147.4016,Biomass,
AUS,Invicta Sugar Mill,150.0,-19.5167,147.1065,Biomass,
AUS,Isis Central Sugar Mill,25.0,-25.194,152.2086,Biomass,
AUS,Jacks Gully,2.3,-34.0734,150.7427,Waste,
AUS,Jeeralang A,204.0,-38.2753,146.4263,Gas,
AUS,Jeeralang B,228.0,-38.2746,146.4249,Gas,
AUS,Jindabyne Dam Mini Hydro,1.1,-36.4351,148.6333,Hydro,
AUS,John Butters,144.0,-42.1548,145.5345,Hydro,
AUS,Jounama,14.0,-35.562,148.3055,Hydro,
AUS,Jundee Gold Mine,21.0,-26.3712,120.5776,Gas,
AUS,KRC Cogeneration Plant,4.2,-27.4453,153.1185,Gas,
AUS,Kalamia Sugar Mill,9.0,-19.5223,147.4152,Biomass,
AUS,Kalamunda,1.3,-31.9768,115.9988,Oil,
AUS,Kalbarri Wind Farm,1.7,-27.8995,114.1946,Wind,
AUS,Kalgoorlie (Parkeston),110.0,-30.7378,121.5065,Gas,
AUS,Kalgoorlie Nickel Smelter,42.0,-30.8737,121.4842,Gas,
AUS,Kambalda,42.0,-31.1919,121.6741,Gas,
AUS,Kangaroo Valley (Shoalhaven Scheme),160.0,-34.723,150.4795,Hydro,
AUS,Karadoc Solar Farm,112.0,-34.4154,142.2521,Solar,
AUS,Kareeya,88.0,-17.767,145.5779,Hydro,
AUS,Karratha,86.0,-20.7626,116.8375,Gas,
AUS,Katherine,34.7,-14.4587,132.2445,Gas,
AUS,Kemerton,260.9,-33.1633,115.7805,Gas,
AUS,Kiata Wind Farm,31.05,-36.3966,141.7474,Wind,
AUS,Kidston I,50.0,-18.89,144.14,Solar,
AUS,King Island (Currie),8.55,-39.9388,143.892,Oil,
AUS,Kogan Creek,744.0,-26.9177,150.7493,Coal,
AUS,Koombooloomba,7.3,-17.8313,145.6034,Hydro,
AUS,Kununurra,12.4,-15.7796,128.7395,Oil,
AUS,Kwinana,21.0,-32.197,115.7759,Gas,
AUS,Kwinana (Alcoa Refinery),74.5,-32.1946,115.7797,Gas,
AUS,Kwinana Cogeneration,123.0,-32.2225,115.7661,Gas,
AUS,Kwinana High Efficiency Gas Turbine Plant,200.0,-32.1973,115.7754,Gas,
AUS,Kwinana NewGen,320.0,-32.202,115.7728,Gas,
AUS,Kwinana Swift,120.0,-32.2243,115.7783,Gas,
AUS,Ladbroke Grove,80.0,-37.4567,140.7827,Gas,
AUS,Lake Bonney Stage 1 Wind Farm,80.5,-37.7815,140.4058,Wind,
AUS,Lake Bonney Stage 2 Wind Farm,159.0,-37.8149,140.4195,Wind,
AUS,Lake Bonney Stage 3 Wind Farm,39.0,-37.7505,140.393,Wind,
AUS,Lake Cargelligo CSP,3.0,-33.311,146.4092,Solar,
AUS,Lake Echo,32.4,-42.2537,146.6207,Hydro,
AUS,Lake Glenmaggie,4.0,-37.9047,146.8011,Hydro,
AUS,Lake Keepit,6.5,-30.8792,150.4914,Hydro,
AUS,Lake William Hovell,2.0,-36.9129,146.3921,Hydro,
AUS,Lakeland QLD,10.9,-15.869,144.862,Solar,
AUS,Landfill Management Services Shoal Bay,1.1,-12.3892,130.9254,Waste,
AUS,Laverton,1.5,-28.6216,122.3965,Oil,
AUS,Laverton (Granny Smith Gold Mine),30.6,-28.8096,122.415,Oil,
AUS,Laverton North,312.0,-37.8416,144.7887,Gas,
AUS,Leichhardt,60.0,-20.7835,139.4864,Gas,
AUS,Leinster Nickel Mine,59.0,-27.8141,120.699,Gas,
AUS,Lemonthyme,81.6,-41.6038,146.139,Hydro,
AUS,Leonards Hill,4.1,-37.4271,144.1222,Wind,
AUS,Leonora,4.43,-28.8811,121.3213,Gas,
AUS,Liapootah,87.3,-42.3763,146.5099,Hydro,
AUS,Liddell,2200.0,-32.3713,150.9776,Coal,
AUS,Liddell Solar Thermal,9.3,-32.3761,150.9797,Solar,
AUS,Lilyvale Solar Farm,100.0,-23.0875,148.439,Solar,
AUS,Lincoln Gap,10.0,-32.5645,137.5572,Wind,
AUS,Longford,31.0,-38.2236,147.1657,Gas,
AUS,Lonsdale,20.0,-35.1097,138.491,Oil,
AUS,Lower Lake Margaret,3.2,-42.0147,145.5261,Hydro,
AUS,Lower Rubicon,13.55,-37.3027,145.8458,Hydro,
AUS,Loy Yang A,2180.0,-38.2536,146.5746,Coal,
AUS,Loy Yang B,1000.0,-38.2564,146.5864,Coal,
AUS,Lucas Heights I,5.39,-34.0293,151.0021,Waste,
AUS,Lucas Heights II,16.0,-34.0481,150.9739,Waste,
AUS,Macarthur Wind Farm,420.0,-38.0648,142.1844,Wind,
AUS,Mackay,30.0,-21.1446,149.1591,Gas,
AUS,Mackintosh,79.9,-41.6997,145.6461,Hydro,
AUS,Macknade Sugar Mill,8.0,-18.589,146.258,Biomass,
AUS,Mandurah,1.3,-32.5079,115.759,Waste,
AUS,Manildra Solar Farm,46.0,-33.1733,148.718,Solar,
AUS,Marble Bar Diesel Backup,1.28,-21.1649,119.7419,Oil,
AUS,Maryborough,7.5,-25.5476,152.7171,Biomass,
AUS,Maryvale Mill,54.5,-38.1809,146.4479,Biomass,
AUS,McArthur River Mine,78.0,-16.4335,136.0935,Gas,
AUS,McKay Creek (Mount Beauty Hydro Scheme),150.0,-36.8584,147.2345,Hydro,
AUS,Meadowbank,40.0,-42.6112,146.8457,Hydro,
AUS,Meekatharra,2.9,-26.5952,118.483,Oil,
AUS,Melbourne,1.2,-37.8086,144.9685,Gas,
AUS,Merredin,82.0,-31.5423,118.227,Gas,
AUS,Mica Creek,325.0,-20.7776,139.4906,Gas,
AUS,Millmerran,856.0,-27.9615,151.2789,Coal,
AUS,Mintaro,90.0,-33.9031,138.7383,Gas,
AUS,Moorabool North Wind Farm,131.0,-37.655,144.1913,Wind,
AUS,Moorabool South Wind Farm,131.0,-37.7402,144.1622,Wind,
AUS,Moranbah,12.56,-21.9851,148.0246,Gas,
AUS,Moranbah North,45.7,-21.8967,147.9507,Gas,
AUS,Moree,60.0,-29.5722,149.8669,Solar,
AUS,Mornington,1.0,-38.3916,144.8553,Waste,
AUS,Mortlake,566.0,-38.0632,142.6675,Gas,
AUS,Mortons Lane Wind Farm,20.0,-37.8413,142.4653,Wind,
AUS,Mount Keith Nickel Mine,112.0,-27.2146,120.548,Gas,
AUS,Mount Magnet,1.9,-28.0871,117.8327,Gas,
AUS,Mount Millar Wind Farm,70.0,-33.6255,136.7039,Wind,
AUS,Mount Stuart,423.0,-19.338,146.8512,Oil,
AUS,Mt Gambier,10.0,-37.8388,140.8057,Biomass,
AUS,Mt Gellibrand Wind Farm,189.0,-38.2587,143.8019,Wind,
AUS,Mt Mercer Wind Farm,131.0,-37.8317,143.8892,Wind,
AUS,Mt Piper,1400.0,-33.3589,150.0313,Coal,
AUS,Mugga Lane,3.5,-35.3953,149.1458,Waste,
AUS,Mugga Lane Solar Park,13.0,-35.3989,149.146,Solar,
AUS,Muja C,400.0,-33.446,116.3062,Coal,
AUS,Muja D,454.0,-33.4464,116.3074,Coal,
AUS,Mulgrave,13.0,-17.0932,145.7887,Biomass,
AUS,Mumbida Wind Farm,55.0,-28.9918,114.9599,Wind,
AUS,Mungarra,112.0,-28.8893,115.1177,Gas,
AUS,Mungullah,18.0,-24.8911,113.7095,Gas,
AUS,Munmorah,600.0,-33.2117,151.5418,Coal,
AUS,Murra Warra Wind Farm,429.0,-36.4333,142.3182,Wind,
AUS,Murray 1,950.0,-36.2467,148.1901,Hydro,
AUS,Murray 2,552.0,-36.2423,148.1362,Hydro,
AUS,Murrin Murrin (Nickel Mine),78.0,-28.9238,121.3293,Gas,
AUS,Musselroe,168.0,-40.7798,148.0097,Wind,
AUS,Narrogin Bioenergy Plant,1.0,-32.9521,117.1916,Biomass,
AUS,Narromine,15.0,-32.224,148.256,Solar,
AUS,Neerabup,330.0,-31.6712,115.8021,Gas,
AUS,Newman Iron Ore Mine,170.0,-23.3443,119.7086,Gas,
AUS,Newport,500.0,-37.8415,144.8942,Gas,
AUS,Nhulunbuy,24.0,-12.1889,136.6872,Oil,
AUS,Nieterana,2.2,-42.2686,146.2629,Hydro,
AUS,Nine Network,3.2,-33.811,151.1966,Oil,
AUS,Noranda,1.1,-31.8654,115.8773,Waste,
AUS,Normanton,4.5,-17.681,141.05,Solar,
AUS,Norseman Mine,9.0,-32.1963,121.7943,Oil,
AUS,North Brown Hill  Wind Farm,132.3,-33.3093,138.7296,Wind,
AUS,North Sydney,2.4,-33.8398,151.2069,Gas,
AUS,Northam,10.0,-31.652,116.711,Solar,
AUS,Numurkah Solar Farm,100.0,-36.1592,145.4746,Solar,
AUS,Nymboida,33.6,-29.9257,152.7417,Hydro,
AUS,Nyngan Solar Plant,102.0,-31.5527,147.0854,Solar,
AUS,Oakey,282.0,-27.4183,151.6797,Gas,
AUS,Oakey 1,25.0,-27.406,151.647,Solar,
AUS,Oakey 2,55.0,-27.412,151.655,Solar,
AUS,Oakland Hills Wind Farm,67.0,-37.6871,142.5467,Wind,
AUS,Oaky,4.8,-30.5751,152.069,Hydro,
AUS,Oaky Creek,20.0,-22.9878,148.5817,Gas,
AUS,Onslow,3.6,-21.6582,115.099,Gas,
AUS,Ord River,30.0,-16.1201,128.7383,Hydro,
AUS,Osborne,180.0,-34.798,138.5079,Gas,
AUS,Owen Springs,36.0,-23.8636,133.8255,Gas,
AUS,Paloona,28.0,-41.2826,146.249,Hydro,
AUS,Paraburdoo,155.0,-23.2233,117.6133,Gas,
AUS,Paraburdoo (Standby),20.0,-23.2238,117.6137,Gas,
AUS,Parkes Solar Farm,66.0,-33.1027,148.075,Solar,
AUS,Pedler Creek,3.0,-35.2023,138.5021,Waste,
AUS,Pelican Point,478.0,-34.765,138.5053,Gas,
AUS,Perth Zoo,2.37,-31.9767,115.8548,Solar,
AUS,Peterborough SA,4.9,-32.945,138.905,Solar,
AUS,Pindari,6.7,-29.3886,151.2442,Hydro,
AUS,Pine Creek,34.76,-13.7856,131.8624,Gas,
AUS,Pinjar,576.0,-31.5568,115.8204,Gas,
AUS,Pinjarra Bauxite Mine and Alumina Refinery,280.0,-32.6473,115.9469,Gas,
AUS,Pioneer Sugar Mill,67.8,-19.5575,147.3308,Biomass,
AUS,Plane Creek Sugar Mill,14.0,-21.4282,149.2159,Biomass,
AUS,Plutonic Gold Mine,28.0,-25.311,119.4508,Gas,
AUS,Poatina,100.0,-41.8115,146.9192,Hydro,
AUS,Port Hedland,126.0,-20.4283,118.5498,Gas,
AUS,Port Hedland (Smaller),84.0,-20.3782,118.5384,Gas,
AUS,Port Lincoln,73.5,-34.7003,135.8044,Oil,
AUS,Port Stanvac,57.6,-35.1104,138.4915,Oil,
AUS,Proserpine Sugar Mill,17.0,-20.3985,148.5797,Biomass,
AUS,Quarantine,224.0,-34.7793,138.5224,Gas,
AUS,Racecourse Mill,3.5,-21.1635,149.1344,Biomass,
AUS,Ravensthorpe,56.0,-33.61,120.36,Oil,
AUS,Red Hill,3.65,-31.8317,116.0992,Waste,
AUS,Redbank,150.0,-32.5802,151.0719,Coal,
AUS,Reece,238.0,-41.7238,145.1359,Hydro,
AUS,Remount,2.2,-41.395,147.1554,Waste,
AUS,Repulse,28.0,-42.5077,146.647,Hydro,
AUS,Revesby Workers Club,2.5,-33.9534,151.0137,Oil,
AUS,Rochedale,4.0,-27.5591,153.1236,Waste,
AUS,Rockingham,2.1,-32.2863,115.8154,Waste,
AUS,Rocky Point Sugar Sugar Mill,30.0,-27.7334,153.3276,Biomass,
AUS,Roghan Road,2.0,-27.3388,153.0344,Waste,
AUS,Rollingstone QLD,125.0,-19.03,146.394,Solar,
AUS,Roma,80.0,-26.5772,148.8402,Gas,
AUS,Ron Goodin,44.6,-23.7091,133.8912,Gas,
AUS,Ross River,148.0,-19.424,146.715,Solar,
AUS,Rowallan,10.5,-41.7295,146.2176,Hydro,
AUS,Roy Hill,6.0,-22.4812,119.9472,Oil,
AUS,Royalla Solar Farm,20.0,-35.4897,149.1435,Solar,
AUS,Rubicon,13.55,-37.3272,145.8605,Hydro,
AUS,Rugby Run Solar Farm,65.0,-22.1405,147.9188,Solar,
AUS,Sapphire Wind Farm,270.0,-29.6997,151.4119,Wind,
AUS,Savannah Nickel Mine,10.8,-17.3631,128.0331,Oil,
AUS,Shenton Park WMRC Project,1.0,-31.9577,115.7924,Waste,
AUS,Shepparton Biogas Generation Plant,1.1,-36.3218,145.379,Waste,
AUS,Smithfield Energy,170.9,-33.85,150.9495,Gas,
AUS,Snowtown North,148.0,-33.714,138.1402,Wind,
AUS,Snowtown South,126.0,-33.8302,138.1184,Wind,
AUS,Snuggery,63.0,-37.6646,140.4156,Gas,
AUS,Solomon Iron Ore Mine,125.0,-22.1581,117.9849,Gas,
AUS,Somerton,160.0,-37.6318,144.9531,Gas,
AUS,South Cardup (Shale Road Landfill),3.3,-32.2664,116.0193,Waste,
AUS,South Johnstone,20.0,-17.6057,145.991,Biomass,
AUS,Springvale,4.2,-37.9733,145.1396,Waste,
AUS,St George Leagues Club,1.0,-33.9748,151.1294,Oil,
AUS,Stanwell,1460.0,-23.5097,150.3195,Coal,
AUS,Stapylton Green Energy,4.8,-27.7334,153.2463,Biomass,
AUS,Starfish Hill Wind Farm,34.5,-35.5678,138.1432,Wind,
AUS,Studland Bay (Woolnorth) Wind Farm,75.0,-40.7788,144.7362,Wind,
AUS,Summerhill,5.0,-32.891,151.65,Solar,
AUS,Summerhill,2.2,-32.8885,151.643,Waste,
AUS,Sun Metals Solar Farm,124.0,-19.3355,146.8885,Solar,
AUS,Suncoast Gold Macadamia,1.5,-26.2261,152.6981,Biomass,
AUS,Sunraysia,200.0,-34.804,143.491,Solar,
AUS,Sunrise Dam,28.4,-29.0927,122.4393,Gas,
AUS,Susan River,98.0,-25.32,152.405,Solar,
AUS,Swan Hill,19.0,-35.342,143.518,Solar,
AUS,Swanbank E,385.0,-27.6554,152.8179,Gas,
AUS,Symex Port Melbourne,5.9,-37.8298,144.9444,Gas,
AUS,Tableland,7.0,-17.1193,145.345,Biomass,
AUS,Tahmoor,7.0,-34.2482,150.5808,Gas,
AUS,Tailem Bend Solar Farm,95.0,-35.2708,139.4924,Solar,
AUS,Tallawarra,460.0,-34.5228,150.8081,Gas,
AUS,Tamala Park,4.65,-31.7078,115.7266,Waste,
AUS,Tamar Valley,390.0,-41.1401,146.9036,Gas,
AUS,Taralga Wind Farm,107.0,-34.4314,149.8652,Wind,
AUS,Tarong,1400.0,-26.7824,151.9153,Coal,
AUS,Tarong (Oil),15.0,-26.7858,151.9172,Oil,
AUS,Tarong North,443.0,-26.7758,151.9146,Coal,
AUS,Tarraleah,90.0,-42.3012,146.4572,Hydro,
AUS,Tatura Biogas Generation Plant,1.1,-36.4793,145.235,Waste,
AUS,Tea Tree Gully,1.0,-34.8303,138.7129,Waste,
AUS,Telfer Gold Mine,159.0,-21.7129,122.2091,Gas,
AUS,Tennant Creek,16.7,-19.6549,134.1753,Gas,
AUS,Teralba,3.0,-32.9455,151.6119,Gas,
AUS,Terminal Storage,2.5,-34.8393,138.7112,Hydro,
AUS,The Drop,3.0,-35.6043,145.7837,Hydro,
AUS,Ti Tree Bioenergy,3.3,-27.6802,152.6593,Waste,
AUS,Timber Creek,1.0,-15.6562,130.479,Oil,
AUS,Tods Corner,1.7,-41.9707,146.7938,Hydro,
AUS,Tomago Aluminium Smelter,810.0,-32.8217,151.7178,Gas,
AUS,Toora Wind Farm,21.0,-38.6451,146.3441,Wind,
AUS,Torrens Island A,480.0,-34.8068,138.5213,Gas,
AUS,Torrens Island B,800.0,-34.8052,138.5226,Gas,
AUS,Tower Mine,41.2,-34.2207,150.7179,Gas,
AUS,Townsville,220.0,-19.2011,146.6187,Gas,
AUS,Traralgon Network Support Station,10.0,-38.1793,146.5654,Waste,
AUS,Trevallyn,80.0,-41.4226,147.1119,Hydro,
AUS,Tribute,82.8,-41.8129,145.6538,Hydro,
AUS,Tully Sugar Mill,21.4,-17.9373,145.9267,Biomass,
AUS,Tumut 1 (Upper Tumut),616.0,-35.9517,148.3637,Hydro,
AUS,Tumut 2 (Upper Tumut),336.0,-35.8814,148.3672,Hydro,
AUS,Tumut 3,1500.0,-35.6112,148.2917,Hydro,
AUS,Tungatinah,125.0,-42.2967,146.4565,Hydro,
AUS,University of Queensland (St Lucia Campus) Solar Array,1.2,-27.495,153.0101,Solar,
AUS,Upper Lake Margaret,8.4,-42.0046,145.5437,Hydro,
AUS,Uranquinty,664.0,-35.1794,147.2157,Gas,
AUS,Uterne Solar,1.0,-23.7685,133.8682,Solar,
AUS,Valdora,15.0,-26.56,153.025,Solar,
AUS,Vales Point B,1360.0,-33.1607,151.5431,Coal,
AUS,Valley (Peaking Facility),300.0,-38.2536,146.5892,Gas,
AUS,Victoria Sugar Mill,24.0,-18.6508,146.2016,Biomass,
AUS,Visy Paper Gibson Island,2.0,-27.4405,153.1158,Biomass,
AUS,Visy Pulp and Paper Tumut,20.0,-35.2959,148.1371,Biomass,
AUS,Wadeye,6.8,-14.2602,129.5368,Gas,
AUS,Wagerup,380.0,-32.916,115.9186,Gas,
AUS,Wagerup Bauxite Mine and Alumina Refinery,98.0,-32.9145,115.917,Gas,
AUS,Walkaway Wind Farm,90.0,-28.9229,114.9282,Wind,
AUS,Wallerawang C,500.0,-33.4028,150.0833,Coal,
AUS,Warmun,1.3,-17.0259,128.2113,Oil,
AUS,Warragamba,50.0,-33.8832,150.5965,Hydro,
AUS,Warrego,19.0,-19.4434,133.8236,Gas,
AUS,Waterloo Wind Farm,111.0,-34.001,138.9109,Wind,
AUS,Wattle Point Wind Farm,90.75,-35.1104,137.7058,Wind,
AUS,Waubra Wind Farm,192.0,-37.3575,143.6037,Wind,
AUS,Wayatinah,38.3,-42.4272,146.5347,Hydro,
AUS,Weddell,86.0,-12.5771,130.9502,Gas,
AUS,Wemen Solar Farm,110.0,-34.8027,142.5457,Solar,
AUS,West Angelas Mine,86.0,-23.1546,118.7245,Gas,
AUS,West Illawarra Leagues Club,1.0,-34.4515,150.8429,Oil,
AUS,West Kalgoorlie,60.0,-30.7806,121.4234,Oil,
AUS,West Kiewa (Mount Beauty Hydro Scheme),62.0,-36.7601,147.186,Hydro,
AUS,West Nowra (Shoalhaven),1.0,-34.882,150.5515,Waste,
AUS,Western Suburbs Leagues Club (Campbelltown),1.0,-34.0513,150.8329,Oil,
AUS,White Rock,20.0,-29.765,151.553,Solar,
AUS,Whitsunday Solar Farm,69.0,-20.4949,147.7481,Solar,
AUS,Whitwood Road,1.0,-27.659,152.8237,Waste,
AUS,Whyalla SSE,6.0,-33.007,137.558,Solar,
AUS,Wilga Park,16.0,-30.3634,149.6772,Gas,
AUS,Williamsdale,7.0,-35.571,149.128,Solar,
AUS,Wilmot,81.6,-41.4833,146.1251,Hydro,
AUS,Wilpena Solar Farm,145.0,-31.5234,138.6198,Solar,
AUS,Wiluna,1.3,-26.5922,120.2185,Oil,
AUS,Wiluna Gold Mine,21.0,-26.6316,120.2519,Gas,
AUS,Windimurra Vanadium Mine,23.7,-28.2933,118.5371,Gas,
AUS,Windy Hill Wind Farm,12.0,-17.5922,145.5306,Wind,
AUS,Wingfield I,5.0,-34.8348,138.5572,Waste,
AUS,Wingfield II,5.0,-34.8321,138.5489,Waste,
AUS,Wivenhoe,4.7,-27.3952,152.6092,Hydro,
AUS,Wivenhoe Hydroelectric,500.0,-27.3722,152.632,Hydro,
AUS,Wodgina,13.7,-21.1739,118.6747,Gas,
