ID,admin,prov,lat,lon,population
84030073,Pondera,Montana,48.22773388,-112.2252703,5911
84030075,Powder River,Montana,45.39617714,-105.636738,1682
84030077,Powell,Montana,46.85538891,-112.9359164,6890
84030079,Prairie,Montana,46.86048047,-105.379384,1077
84030081,Ravalli,Montana,46.08520862,-114.11891640000002,43806
84030083,Richland,Montana,47.78668011,-104.5610786,10803
84030085,Roosevelt,Montana,48.29607488,-105.0079268,11004
84030087,Rosebud,Montana,46.23397237,-106.72928799999998,8937
84030089,Sanders,Montana,47.67657534,-115.1329916,12113
84030091,Sheridan,Montana,48.72085833,-104.503829,3309
84030093,Silver Bow,Montana,45.90018933,-112.6620092,34915
84030095,Stillwater,Montana,45.67071407,-109.3950061,9642
84030097,Sweet Grass,Montana,45.81367654,-109.9425686,3737
84030099,Teton,Montana,47.83741052,-112.2410688,6147
84030101,Toole,Montana,48.65577551,-111.6942414,4736
84030103,Treasure,Montana,46.20973220000001,-107.2666516,696
84030105,Valley,Montana,48.36435097,-106.6669635,7396
84030107,Wheatland,Montana,46.46652491,-109.8464636,2126
84030109,Wibaux,Montana,46.95925154,-104.2510927,969
84030111,Yellowstone,Montana,45.93955949,-108.2691486,161300
84031001,Adams,Nebraska,40.52449420000001,-98.50117804,31363
84031003,Antelope,Nebraska,42.17695516,-98.0666283,6298
84031005,Arthur,Nebraska,41.56896142,-101.6959559,463
84031007,Banner,Nebraska,41.54634427,-103.7114332,745
84031009,Blaine,Nebraska,41.91311716,-99.97677845,465
84031011,Boone,Nebraska,41.70759415,-98.06737183,5192
84031013,Box Butte,Nebraska,42.22079243,-103.0878834,10783
84031015,Boyd,Nebraska,42.8997274,-98.76486568,1919
84031017,Brown,Nebraska,42.43018907,-99.92904055,2955
84031019,Buffalo,Nebraska,40.85486962,-99.07500296,49659
84031021,Burt,Nebraska,41.85056773,-96.32605633,6459
84031023,Butler,Nebraska,41.22703692,-97.13106306,8016
84031025,Cass,Nebraska,40.90899107,-96.13971217,26248
84031027,Cedar,Nebraska,42.5988851,-97.25311951,8402
84031029,Chase,Nebraska,40.5237198,-101.6978026,3924
84031031,Cherry,Nebraska,42.54502621,-101.1244332,5689
84031033,Cheyenne,Nebraska,41.21999357,-102.9941693,8910
84031035,Clay,Nebraska,40.52439441,-98.05126296,6203
84031037,Colfax,Nebraska,41.57486951,-97.0868542,10709
84031039,Cuming,Nebraska,41.91637624,-96.78730772,8846
84031041,Custer,Nebraska,41.39374521,-99.72805369,10777
84031043,Dakota,Nebraska,42.39040144,-96.56656425,20026
84031045,Dawes,Nebraska,42.71985036,-103.1313774,8589
84031047,Dawson,Nebraska,40.87028216,-99.8201461,23595
84031049,Deuel,Nebraska,41.11168186,-102.3333331,1794
84031051,Dixon,Nebraska,42.49188363,-96.86782408,5636
84031053,Dodge,Nebraska,41.58071748,-96.65598179,36565
84031055,Douglas,Nebraska,41.29518299,-96.15085305,571327
84031057,Dundy,Nebraska,40.17638677,-101.6876522,1693
84031059,Fillmore,Nebraska,40.52458567,-97.59646937,5462
84031061,Franklin,Nebraska,40.17636348,-98.95299073,2979
84031063,Frontier,Nebraska,40.52993007,-100.3924658,2627
84031065,Furnas,Nebraska,40.17642064,-99.91247454,4676
84031067,Gage,Nebraska,40.26186809,-96.68946704,21513
84031069,Garden,Nebraska,41.61703149,-102.3313973,1837
84031071,Garfield,Nebraska,41.91428955,-98.99111827,1969
84031073,Gosper,Nebraska,40.51481965,-99.83020279,1990
84031075,Grant,Nebraska,41.91528587,-101.740701,623
84031077,Greeley,Nebraska,41.56742671,-98.52150266,2356
84031079,Hall,Nebraska,40.87257079,-98.50218293,61353
84031081,Hamilton,Nebraska,40.87349452,-98.02099117,9324
84031083,Harlan,Nebraska,40.17658508,-99.40438879,3380
84031085,Hayes,Nebraska,40.52451972,-101.0603568,922
84031087,Hitchcock,Nebraska,40.17609175,-101.0416477,2762
84031089,Holt,Nebraska,42.45522056,-98.78402558,10067
84031091,Hooker,Nebraska,41.91586243,-101.1354293,682
84031093,Howard,Nebraska,41.2200529,-98.5166499,6445
84031095,Jefferson,Nebraska,40.17584531,-97.142601,7046
84031097,Johnson,Nebraska,40.39257596,-96.26522753,5071
84031099,Kearney,Nebraska,40.50663314,-98.94877182,6495
84031101,Keith,Nebraska,41.19930341,-101.6620164,8034
84031103,Keya Paha,Nebraska,42.87990694,-99.71343729,806
84031105,Kimball,Nebraska,41.19774275,-103.7148131,3632
84031107,Knox,Nebraska,42.63758421,-97.89178836,8332
84031109,Lancaster,Nebraska,40.78416049,-96.68777155,319090
84031111,Lincoln,Nebraska,41.04658298,-100.7475374,34914
84031113,Logan,Nebraska,41.56650314,-100.4817851,748
84031115,Loup,Nebraska,41.91371961,-99.45440415,664
84031119,Madison,Nebraska,41.91676024,-97.6005481,35099
84031117,McPherson,Nebraska,41.56797682,-101.0599362,494
84031121,Merrick,Nebraska,41.16624273,-98.0374887,7755
84031123,Morrill,Nebraska,41.71711774,-103.0061405,4642
84031125,Nance,Nebraska,41.39750195,-97.99327291,3519
84031127,Nemaha,Nebraska,40.38514847,-95.85433992,6972
84031129,Nuckolls,Nebraska,40.17637905,-98.04743961,4148
84031131,Otoe,Nebraska,40.64843556,-96.13374142,16012
84031133,Pawnee,Nebraska,40.13141096,-96.23705437,2613
84031135,Perkins,Nebraska,40.85082525,-101.6502942,2891
84031137,Phelps,Nebraska,40.51156033,-99.41461667,9034
84031139,Pierce,Nebraska,42.26434853,-97.60122773,7148
84031141,Platte,Nebraska,41.57246836,-97.52144359,33470
84031143,Polk,Nebraska,41.18813488,-97.56630712,5213
84031145,Red Willow,Nebraska,40.17556879999999,-100.476998,10724
84031147,Richardson,Nebraska,40.1247415,-95.71755036,7865
84031149,Rock,Nebraska,42.42252217,-99.44832069,1357
84031151,Saline,Nebraska,40.52418865,-97.14085859,14224
84031153,Sarpy,Nebraska,41.11314181,-96.11156432,187196
84031155,Saunders,Nebraska,41.2278103,-96.63773905,21578
84031157,Scotts Bluff,Nebraska,41.85070896,-103.7080986,35618
84031159,Seward,Nebraska,40.87241834,-97.139673,17284
84031161,Sheridan,Nebraska,42.50284406,-102.4126613,5246
84031163,Sherman,Nebraska,41.22045983,-98.97588642,3001
84031165,Sioux,Nebraska,42.48932059,-103.7576544,1166
84031167,Stanton,Nebraska,41.9169835,-97.19394708,5920
84031169,Thayer,Nebraska,40.17626377,-97.59504381,5003
84031171,Thomas,Nebraska,41.91358968,-100.5556632,722
84031173,Thurston,Nebraska,42.15725356,-96.54157099,7224
84031175,Valley,Nebraska,41.56730777,-98.98197724,4158
84031177,Washington,Nebraska,41.52815707,-96.22019892,20729
84031179,Wayne,Nebraska,42.20934475,-97.11926964,9385
84031181,Webster,Nebraska,40.17642643,-98.50019851,3487
84031183,Wheeler,Nebraska,41.91482725,-98.52798941,783
84031185,York,Nebraska,40.87272618,-97.59710186,13679
84032510,Carson City,Nevada,39.15509045,-119.7480219,55916
84032001,Churchill,Nevada,39.58105744,-118.3394607,24909
84032003,Clark,Nevada,36.21458855,-115.0130241,2266715
84032005,Douglas,Nevada,38.912862,-119.6171333,48905
84032007,Elko,Nevada,41.14531606,-115.3577619,52778
84032009,Esmeralda,Nevada,37.78436681,-117.6319999,873
84032011,Eureka,Nevada,39.98100864,-116.2683204,2029
84032013,Humboldt,Nevada,41.40692186,-118.1109427,16831
84032015,Lander,Nevada,39.9332233,-117.0397075,5532
84032017,Lincoln,Nevada,37.64268459,-114.8790388,5183
84032019,Lyon,Nevada,39.01777974,-119.1870479,57510
84032021,Mineral,Nevada,38.53841696,-118.4344506,4505
84032023,Nye,Nevada,38.04264256,-116.4722702,46523
84032027,Pershing,Nevada,40.44003782,-118.40056409999998,6725
84032029,Storey,Nevada,39.44875482,-119.5250207,4123
84032031,Washoe,Nevada,40.66562265,-119.6631594,471519
84032033,White Pine,Nevada,39.44157041,-114.899966,9580
84033001,Belknap,New Hampshire,43.51637314,-71.41684235,61303
84033003,Carroll,New Hampshire,43.87498583,-71.20430216,48910
84033005,Cheshire,New Hampshire,42.92015988,-72.25311043,76085
84033007,Coos,New Hampshire,44.69063265,-71.30633239,31563
84033009,Grafton,New Hampshire,43.93779815,-71.82057197,89886
84033011,Hillsborough,New Hampshire,42.91537785,-71.7200253,417025
84033013,Merrimack,New Hampshire,43.29662971,-71.6811573,151391
84033015,Rockingham,New Hampshire,42.98499744,-71.12883377,309769
84033017,Strafford,New Hampshire,43.291833,-71.02336013,130633
84033019,Sullivan,New Hampshire,43.36094111,-72.22203125,43146
84034001,Atlantic,New Jersey,39.47538693,-74.65848483,263670
84034003,Bergen,New Jersey,40.96010917,-74.07164325,932202
84034005,Burlington,New Jersey,39.87681124,-74.66927768,445349
84034007,Camden,New Jersey,39.80343818,-74.96388753,506471
84034009,Cape May,New Jersey,39.15008829,-74.80170244,92039
84034011,Cumberland,New Jersey,39.37199394,-75.10712559,149527
84034013,Essex,New Jersey,40.78681335,-74.24657979,798975
84034015,Gloucester,New Jersey,39.71581067,-75.13995546,291636
84034017,Hudson,New Jersey,40.73766234,-74.07515667,672391
84034019,Hunterdon,New Jersey,40.56335249,-74.91284156,124371
84034021,Mercer,New Jersey,40.28047017,-74.70479631,367430
84034023,Middlesex,New Jersey,40.43629879,-74.41426991,825062
84034025,Monmouth,New Jersey,40.26549699,-74.22240686,618795
84034027,Morris,New Jersey,40.86095313,-74.54553709999998,491845
84034029,Ocean,New Jersey,39.8895449,-74.28089251,607186
84034031,Passaic,New Jersey,41.03238628,-74.29954144,501826
84034033,Salem,New Jersey,39.58719656,-75.34696629999998,62385
84034035,Somerset,New Jersey,40.56465737,-74.61683016,328934
84034037,Sussex,New Jersey,41.13891592,-74.69118243,140488
84034039,Union,New Jersey,40.65835409,-74.30680092,556341
84034041,Warren,New Jersey,40.85951833,-74.99556527,105267
84035001,Bernalillo,New Mexico,35.05163625,-106.6703554,679121
84035003,Catron,New Mexico,33.91514144,-108.4046587,3527
84035005,Chaves,New Mexico,33.36406072,-104.4665365,64615
84035006,Cibola,New Mexico,34.91131525,-107.998876,26675
84035007,Colfax,New Mexico,36.60569702,-104.64726740000002,11941
84035009,Curry,New Mexico,34.57421077,-103.3468876,48954
84035011,De Baca,New Mexico,34.34274529,-104.4117842,1748
84035013,Dona Ana,New Mexico,32.35275771,-106.8329387,218195
84035015,Eddy,New Mexico,32.47167456,-104.3053527,58460
84035017,Grant,New Mexico,32.73911281,-108.3827845,26998
84035019,Guadalupe,New Mexico,34.86319296,-104.790669,4300
84035021,Harding,New Mexico,35.85751555,-103.8220938,625
84035023,Hidalgo,New Mexico,31.91383467,-108.7151824,4198
84035025,Lea,New Mexico,32.79215361,-103.4123733,71070
84035027,Lincoln,New Mexico,33.74526079,-105.4586166,19572
84035028,Los Alamos,New Mexico,35.86631386,-106.3134985,19369
84035029,Luna,New Mexico,32.18179341,-107.75088259999998,23709
84035031,McKinley,New Mexico,35.58007720000001,-108.262245,71367
84035033,Mora,New Mexico,36.01095101,-104.9497716,4521
84035035,Otero,New Mexico,32.61348406,-105.7417604,67490
84035037,Quay,New Mexico,35.10403332,-103.5481727,8253
84035039,Rio Arriba,New Mexico,36.51072137,-106.6931674,38921
84035041,Roosevelt,New Mexico,34.02097406,-103.4799493,18500
84035045,San Juan,New Mexico,36.50838318,-108.320437,123958
84035047,San Miguel,New Mexico,35.48014807,-104.8163562,27277
84035043,Sandoval,New Mexico,35.68862401,-106.8687803,146748
84035049,Santa Fe,New Mexico,35.50708973,-105.9774716,150358
84035051,Sierra,New Mexico,33.13028233,-107.1925893,10791
84035053,Socorro,New Mexico,34.00715494,-106.9298354,16637
84035055,Taos,New Mexico,36.58006022,-105.6310198,32723
84035057,Torrance,New Mexico,34.64048375,-105.8508949,15461
84035059,Union,New Mexico,36.48126404,-103.4709624,4059
84035061,Valencia,New Mexico,34.71669834,-106.8103733,76688
84036001,Albany,New York,42.60060306,-73.97723916,305506
84036003,Allegany,New York,42.25748406,-78.02750466,46091
84036005,Bronx,New York,40.85209301,-73.86282755,1418207
84036007,Broome,New York,42.15903158,-75.81326086,190488
84036009,Cattaraugus,New York,42.24778241,-78.67923096,76117
84036011,Cayuga,New York,42.91261714,-76.55731592,76576
84036013,Chautauqua,New York,42.22769210000001,-79.36691763,126903
84036015,Chemung,New York,42.13891056,-76.7638805,83456
84036017,Chenango,New York,42.49430041,-75.60887553,47207
84036019,Clinton,New York,44.74530905,-73.67875352,80485
84036021,Columbia,New York,42.24819348,-73.63089095,59461
84036023,Cortland,New York,42.59509207,-76.07048931,47581
84036025,Delaware,New York,42.19837623,-74.96709306,44135
84036027,Dutchess,New York,41.76486060000001,-73.74356679,294218
84036029,Erie,New York,42.76249024,-78.73063652,918702
84036031,Essex,New York,44.11630765,-73.77297842,36885
84036033,Franklin,New York,44.59040891,-74.29926032,50022
84036035,Fulton,New York,43.11363907,-74.41798804,53383
84036037,Genesee,New York,43.0022601,-78.19135193,57280
84036039,Greene,New York,42.275797,-74.12384884,47188
84036041,Hamilton,New York,43.66146647,-74.49721957,4416
84036043,Herkimer,New York,43.42034246,-74.96145307,61319
84036045,Jefferson,New York,44.04200959,-75.94653457,109834
84036047,Kings,New York,40.6361825,-73.94935552,2559903
84036049,Lewis,New York,43.7844157,-75.44903992,26296
84036051,Livingston,New York,42.72596275,-77.77966158,62914
84036053,Madison,New York,42.91653905,-75.67266639,70941
84036055,Monroe,New York,43.14638895,-77.69322942,741770
84036057,Montgomery,New York,42.90123494,-74.44011632,49221
84036059,Nassau,New York,40.74066522,-73.58941873,1356924
84036061,New York,New York,40.76727260000001,-73.97152637,1628706
84036063,Niagara,New York,43.19898042,-78.74777412,209281
84036065,Oneida,New York,43.24375382,-75.43710392,228671
84036067,Onondaga,New York,43.00491923,-76.19971155,460528
84036069,Ontario,New York,42.85145728,-77.30874425,109777
84036071,Orange,New York,41.40337468,-74.30240757,384940
84036073,Orleans,New York,43.2516977,-78.2320066,40352
84036075,Oswego,New York,43.42778894,-76.14635194,117124
84036077,Otsego,New York,42.63492579,-75.03151402,59493
84036079,Putnam,New York,41.42630093,-73.74965532,98320
84036081,Queens,New York,40.71088124,-73.81684712,2253858
84036083,Rensselaer,New York,42.71348136,-73.51089874,158714
84036085,Richmond,New York,40.58582155,-74.14808598,476143
84036087,Rockland,New York,41.15027894,-74.02560498,325789
84036091,Saratoga,New York,43.10904162,-73.86653895,229863
84036093,Schenectady,New York,42.81668777,-74.05278291,155299
84036095,Schoharie,New York,42.58831742,-74.44339029999998,30999
84036097,Schuyler,New York,42.39184015,-76.8773299,17807
84036099,Seneca,New York,42.78081007,-76.82497064,34016
84036089,St. Lawrence,New York,44.4976179,-75.06550039,107740
84036101,Steuben,New York,42.2689144,-77.3829924,95379
84036103,Suffolk,New York,40.88320119,-72.8012172,1476601
84036105,Sullivan,New York,41.71579493,-74.76394559,75432
84036107,Tioga,New York,42.16852837,-76.30835812,48203
84036109,Tompkins,New York,42.44945765,-76.47229843,102180
84036111,Ulster,New York,41.89027881,-74.26252104,177573
84036113,Warren,New York,43.56173026,-73.8433699,63944
84036115,Washington,New York,43.31153794,-73.43043448,61204
84036117,Wayne,New York,43.15494365,-77.02976528,89918
84036119,Westchester,New York,41.16278376,-73.75741653,967506
84036121,Wyoming,New York,42.70145109,-78.22199579,39859
84036123,Yates,New York,42.63505484,-77.10369919,24913
84037001,Alamance,North Carolina,36.0434701,-79.39976137,169509
84037003,Alexander,North Carolina,35.922379600000006,-81.17751948,37497
84037005,Alleghany,North Carolina,36.49360862,-81.12857041,11137
84037007,Anson,North Carolina,34.97403241,-80.09953279,24446
84037009,Ashe,North Carolina,36.43296207,-81.49862729,27203
84037011,Avery,North Carolina,36.07569796,-81.92308483,17557
84037013,Beaufort,North Carolina,35.48531943,-76.84325809,46994
84037015,Bertie,North Carolina,36.0688473,-76.96545943,18947
84037017,Bladen,North Carolina,34.61296243,-78.56180059,32722
84037019,Brunswick,North Carolina,34.070565,-78.22814204,142820
84037021,Buncombe,North Carolina,35.61113393,-82.53305,261191
84037023,Burke,North Carolina,35.74989637,-81.70755735,90485
84037025,Cabarrus,North Carolina,35.3877799,-80.55267168,216453
84037027,Caldwell,North Carolina,35.95204977,-81.54799522,82178
84037029,Camden,North Carolina,36.33804939,-76.15568396,10867
84037031,Carteret,North Carolina,34.8932941,-76.54120135,69473
84037033,Caswell,North Carolina,36.39312665,-79.33353281,22604
84037035,Catawba,North Carolina,35.66211129,-81.2132617,159551
84037037,Chatham,North Carolina,35.70394416,-79.25541492,74470
84037039,Cherokee,North Carolina,35.1349263,-84.05970864,28612
84037041,Chowan,North Carolina,36.12908077,-76.60118385,13943
84037043,Clay,North Carolina,35.05704275,-83.74353633,11231
84037045,Cleveland,North Carolina,35.33553364,-81.55204486,97947
84037047,Columbus,North Carolina,34.26744084,-78.65801424,55508
84037049,Craven,North Carolina,35.11833364,-77.08398081,102139
84037051,Cumberland,North Carolina,35.04762133,-78.82623165,335509
84037053,Currituck,North Carolina,36.36123664,-75.95876401,27763
84037055,Dare,North Carolina,35.66520691,-75.71767334,37009
84037057,Davidson,North Carolina,35.79115496,-80.21256572,167609
84037059,Davie,North Carolina,35.93099927,-80.54496571,42846
84037061,Duplin,North Carolina,34.93449805,-77.93140529,58741
84037063,Durham,North Carolina,36.03638492,-78.87608331,321488
84037065,Edgecombe,North Carolina,35.91230639,-77.59436892,51472
84037067,Forsyth,North Carolina,36.12859861,-80.25459052,382295
84037069,Franklin,North Carolina,36.081519,-78.28708884,69685
84037071,Gaston,North Carolina,35.29373559,-81.17477045,224529
84037073,Gates,North Carolina,36.44667547,-76.69749701,11562
84037075,Graham,North Carolina,35.3506925,-83.83369267,8441
84037077,Granville,North Carolina,36.30337451,-78.65184241,60443
84037079,Greene,North Carolina,35.48544173,-77.67578087,21069
84037081,Guilford,North Carolina,36.07959451,-79.78824948,537174
84037083,Halifax,North Carolina,36.25669272,-77.6556109,50010
84037085,Harnett,North Carolina,35.36731853,-78.87243571,135976
84037087,Haywood,North Carolina,35.55269063,-82.98196486,62317
84037089,Henderson,North Carolina,35.33788927,-82.4766782,117417
84037091,Hertford,North Carolina,36.3607755,-76.98104134,23677
84037093,Hoke,North Carolina,35.01888303,-79.23651674,55234
84037095,Hyde,North Carolina,35.42017674,-76.15180542,4937
84037097,Iredell,North Carolina,35.80950511,-80.8743128,181806
84037099,Jackson,North Carolina,35.28814273,-83.14093385,43938
84037101,Johnston,North Carolina,35.51745004,-78.36622717,209339
84037103,Jones,North Carolina,35.02254606,-77.35870791,9419
84037105,Lee,North Carolina,35.47623147,-79.17569362,61779
84037107,Lenoir,North Carolina,35.24032589999999,-77.64245615,55949
84037109,Lincoln,North Carolina,35.48508185,-81.21740317,86111
84037113,Macon,North Carolina,35.14867843,-83.41696617,35858
84037115,Madison,North Carolina,35.85402722,-82.71346418,21755
84037117,Martin,North Carolina,35.84326734,-77.10860251,22440
84037111,McDowell,North Carolina,35.67736232,-82.0482425,45756
84037119,Mecklenburg,North Carolina,35.24469268,-80.8317671,1110356
84037121,Mitchell,North Carolina,36.01059309,-82.1582442,14964
84037123,Montgomery,North Carolina,35.33155144,-79.90416657,27173
84037125,Moore,North Carolina,35.30885257,-79.48474178,100880
84037127,Nash,North Carolina,35.96575634,-77.98422508,94298
84037129,New Hanover,North Carolina,34.25758282,-77.87075626,234473
84037131,Northampton,North Carolina,36.41736238,-77.39769443,19483
84037133,Onslow,North Carolina,34.72607366,-77.42908179,197938
84037135,Orange,North Carolina,36.06092947,-79.12167935,148476
84037137,Pamlico,North Carolina,35.15253315,-76.66559823,12726
84037139,Pasquotank,North Carolina,36.26723798,-76.25134778,39824
84037141,Pender,North Carolina,34.52265624,-77.90352133,63060
84037143,Perquimans,North Carolina,36.17847453,-76.40603143,13463
84037145,Person,North Carolina,36.38989032,-78.97217358,39490
84037147,Pitt,North Carolina,35.59535426,-77.37353178,180742
84037149,Polk,North Carolina,35.27820615,-82.16812354,20724
84037151,Randolph,North Carolina,35.71015088,-79.80570339,143667
84037153,Richmond,North Carolina,35.00417719,-79.74491009,44829
84037155,Robeson,North Carolina,34.64244496,-79.10250529999998,130625
84037157,Rockingham,North Carolina,36.39593137,-79.77504841,91010
84037159,Rowan,North Carolina,35.64003916,-80.52446628,142088
84037161,Rutherford,North Carolina,35.40114178,-81.92112099,67029
84037163,Sampson,North Carolina,34.98820368,-78.36914061,63531
84037165,Scotland,North Carolina,34.8386299,-79.4757978,34823
84037167,Stanly,North Carolina,35.31647813,-80.25093221,62806
84037169,Stokes,North Carolina,36.4017975,-80.23893369,45591
84037171,Surry,North Carolina,36.41689489,-80.69102283,71783
84037173,Swain,North Carolina,35.48665845,-83.48748932,14271
84037175,Transylvania,North Carolina,35.20383864,-82.79638423,34385
84037177,Tyrrell,North Carolina,35.87147226,-76.17055253,4016
84037179,Union,North Carolina,34.98960527,-80.52955873,239859
84037181,Vance,North Carolina,36.36880673,-78.40670845,44535
84037183,Wake,North Carolina,35.78879266,-78.65249174,1111761
84037185,Warren,North Carolina,36.39728256,-78.10652228,19731
84037187,Washington,North Carolina,35.83810081,-76.57299037,11580
84037189,Watauga,North Carolina,36.23103603,-81.70033724,56177
84037191,Wayne,North Carolina,35.36438125,-78.00027268,123131
84037193,Wilkes,North Carolina,36.2084135,-81.16232895,68412
84037195,Wilson,North Carolina,35.70625477,-77.917978,81801
84037197,Yadkin,North Carolina,36.16222629,-80.66239436,37667
84037199,Yancey,North Carolina,35.90079156,-82.31237181,18069
84038001,Adams,North Dakota,46.09686891,-102.5285397,2216
84038003,Barnes,North Dakota,46.93579637,-98.06605978,10415
84038005,Benson,North Dakota,48.0683985,-99.35916363,6832
84038007,Billings,North Dakota,47.02366884,-103.3762965,928
84038009,Bottineau,North Dakota,48.79106111,-100.8378166,6282
84038011,Bowman,North Dakota,46.11285362,-103.5203343,3024
84038013,Burke,North Dakota,48.79094471,-102.5182117,2115
84038015,Burleigh,North Dakota,46.97847375,-100.4645214,95626
84038017,Cass,North Dakota,46.93201724,-97.2444719,181923
84038019,Cavalier,North Dakota,48.77286211,-98.46685243,3762
84038021,Dickey,North Dakota,46.11017712,-98.5049008,4872
84038023,Divide,North Dakota,48.814938700000006,-103.4873611,2264
84038025,Dunn,North Dakota,47.35423935,-102.6160468,4424
84038027,Eddy,North Dakota,47.71701474,-98.90432337,2287
84038029,Emmons,North Dakota,46.28398398,-100.2389766,3241
84038031,Foster,North Dakota,47.4571084,-98.88279923,3210
84038033,Golden Valley,North Dakota,46.94022281,-103.8465421,1761
84038035,Grand Forks,North Dakota,47.92093639,-97.45450447,69451
84038037,Grant,North Dakota,46.35821257,-101.6390013,2274
84038039,Griggs,North Dakota,47.45785838,-98.23850925,2231
84038041,Hettinger,North Dakota,46.43375068,-102.4632417,2499
84038043,Kidder,North Dakota,46.97830064,-99.77507857,2480
84038045,LaMoure,North Dakota,46.45681054,-98.53542355,4046
84038047,Logan,North Dakota,46.45729487,-99.47719806,1850
84038049,McHenry,North Dakota,48.23104458,-100.6324822,5745
84038051,McIntosh,North Dakota,46.11182017,-99.44145858,2497
84038053,McKenzie,North Dakota,47.74133370000001,-103.395905,15024
84038055,McLean,North Dakota,47.60766714,-101.3182418,9450
84038057,Mercer,North Dakota,47.31213126,-101.8318399,8187
84038059,Morton,North Dakota,46.71681782,-101.2822377,31364
84038061,Mountrail,North Dakota,48.20197971,-102.3555315,10545
84038063,Nelson,North Dakota,47.9226426,-98.19038437,2879
84038065,Oliver,North Dakota,47.11530482,-101.3406158,1959
84038067,Pembina,North Dakota,48.76623521,-97.5523809,6801
84038069,Pierce,North Dakota,48.24977025,-99.96407787,3975
84038071,Ramsey,North Dakota,48.26886249,-98.72223879,11519
84038073,Ransom,North Dakota,46.45621782,-97.65742504,5218
84038075,Renville,North Dakota,48.71982533,-101.6603912,2327
84038077,Richland,North Dakota,46.26440649,-96.94852979,16177
84038079,Rolette,North Dakota,48.77245354,-99.84097493,14176
84038081,Sargent,North Dakota,46.10830372,-97.63217159,3898
84038083,Sheridan,North Dakota,47.57700669,-100.3426391,1315
84038085,Sioux,North Dakota,46.11323337,-101.0440149,4230
84038087,Slope,North Dakota,46.44737738,-103.4601547,750
84038089,Stark,North Dakota,46.80851182,-102.6576326,31489
84038091,Steele,North Dakota,47.45611548,-97.72728747,1890
84038093,Stutsman,North Dakota,46.97962541,-98.95637318,20704
84038095,Towner,North Dakota,48.68565745,-99.24564265,2189
84038097,Traill,North Dakota,47.45367788,-97.16323288,8036
84038099,Walsh,North Dakota,48.36876964,-97.72574783,10641
84038101,Ward,North Dakota,48.22390169,-101.5436763,67641
84038103,Wells,North Dakota,47.58614526,-99.65904998,3834
84038105,Williams,North Dakota,48.34522353,-103.4793387,37589
580,None,Northern Mariana Islands,15.0979,145.6739,55144
84039001,Adams,Ohio,38.84541072,-83.4718964,27698
84039003,Allen,Ohio,40.77285242,-84.10802343,102351
84039005,Ashland,Ohio,40.84772277,-82.27280781,53484
84039007,Ashtabula,Ohio,41.70860332,-80.74830218,97241
84039009,Athens,Ohio,39.33425634,-82.04278644,65327
84039011,Auglaize,Ohio,40.55998859,-84.22421429999999,45656
84039013,Belmont,Ohio,40.01625942,-80.9924051,67006
84039015,Brown,Ohio,38.93416837,-83.86788395,43432
84039017,Butler,Ohio,39.44012838,-84.57388716,383134
84039019,Carroll,Ohio,40.5789686,-81.09178213,26914
84039021,Champaign,Ohio,40.13923427,-83.76875242,38885
84039023,Clark,Ohio,39.91592258,-83.78498252,134083
84039025,Clermont,Ohio,39.04847534,-84.15375786,206428
84039027,Clinton,Ohio,39.41485808,-83.80852286,41968
84039029,Columbiana,Ohio,40.76932373,-80.78094576,101883
84039031,Coshocton,Ohio,40.30096166,-81.91729018,36600
84039033,Crawford,Ohio,40.85065156,-82.91989099,41494
84039035,Cuyahoga,Ohio,41.424119,-81.65918339,1235072
84039037,Darke,Ohio,40.13412966,-84.6194517,51113
84039039,Defiance,Ohio,41.32398837,-84.49076944,38087
84039041,Delaware,Ohio,40.27942393,-83.00457058,209177
84039043,Erie,Ohio,41.36796058,-82.62904521,74266
84039045,Fairfield,Ohio,39.75107189,-82.63088163,157574
84039047,Fayette,Ohio,39.56021306,-83.4562016,28525
84039049,Franklin,Ohio,39.96995815,-83.01115755,1316756
84039051,Fulton,Ohio,41.60213491,-84.12571393,42126
84039053,Gallia,Ohio,38.82708533,-82.31647569,29898
84039055,Geauga,Ohio,41.49952319,-81.17935342,93649
84039057,Greene,Ohio,39.69116283,-83.89032084,168937
84039059,Guernsey,Ohio,40.05026529,-81.49248905,38875
84039061,Hamilton,Ohio,39.19673558,-84.54502924,817473
84039063,Hancock,Ohio,41.00250487,-83.66838948,75783
84039065,Hardin,Ohio,40.66015414,-83.65929931,31365
84039067,Harrison,Ohio,40.29380509,-81.09068544,15040
84039069,Henry,Ohio,41.3339642,-84.06830637,27006
84039071,Highland,Ohio,39.1839264,-83.60331456,43161
84039073,Hocking,Ohio,39.49537927,-82.47991446,28264
84039075,Holmes,Ohio,40.56163713,-81.92635677,43960
84039077,Huron,Ohio,41.14651175,-82.59867951,58266
84039079,Jackson,Ohio,39.01914254,-82.61818559999998,32413
84039081,Jefferson,Ohio,40.38614126,-80.76259514,65325
84039083,Knox,Ohio,40.39830217,-82.42027563,62322
84039085,Lake,Ohio,41.69710807,-81.23676539,230149
84039087,Lawrence,Ohio,38.59743452,-82.53466552,59463
84039089,Licking,Ohio,40.09136236,-82.48185785,176862
84039091,Logan,Ohio,40.38996525,-83.76784341,45672
84039093,Lorain,Ohio,41.29553751,-82.15083537,309833
84039095,Lucas,Ohio,41.62101218,-83.65468618,428348
84039097,Madison,Ohio,39.89381073,-83.40178317,44731
